,Trial_Id,Model,Experiment,Question_Num,Repeat_Num,Anchor_Type,Comparison,Estimate
1138,1139,Mistral-Large-3,Estimate-First,22,3,Low,HIGHER,3500
1139,1140,Mistral-Large-3,Estimate-First,22,4,Low,HIGHER,3500
1140,1141,Mistral-Large-3,Estimate-First,22,5,Low,HIGHER,3500
1141,1142,Mistral-Large-3,Estimate-First,22,6,Low,HIGHER,3500
1142,1143,Mistral-Large-3,Estimate-First,22,7,Low,HIGHER,3500
1143,1144,Mistral-Large-3,Estimate-First,22,8,Low,HIGHER,3500
1144,1145,Mistral-Large-3,Estimate-First,22,1,High,LOWER,3500
1145,1146,Mistral-Large-3,Estimate-First,22,2,High,LOWER,3500
1146,1147,Mistral-Large-3,Estimate-First,22,3,High,LOWER,3500
1147,1148,Mistral-Large-3,Estimate-First,22,4,High,LOWER,3500
1148,1149,Mistral-Large-3,Estimate-First,22,5,High,LOWER,3500
1149,1150,Mistral-Large-3,Estimate-First,22,6,High,LOWER,3500
1150,1151,Mistral-Large-3,Estimate-First,22,7,High,LOWER,3500
1151,1152,Mistral-Large-3,Estimate-First,22,8,High,LOWER,3500
1152,1153,Mistral-Large-3,Estimate-First,23,1,Low,HIGHER,300
1153,1154,Mistral-Large-3,Estimate-First,23,2,Low,HIGHER,300
1154,1155,Mistral-Large-3,Estimate-First,23,3,Low,HIGHER,300
1155,1156,Mistral-Large-3,Estimate-First,23,4,Low,HIGHER,300
1156,1157,Mistral-Large-3,Estimate-First,23,5,Low,HIGHER,300
1157,1158,Mistral-Large-3,Estimate-First,23,6,Low,HIGHER,300
1158,1159,Mistral-Large-3,Estimate-First,23,7,Low,HIGHER,300
1159,1160,Mistral-Large-3,Estimate-First,23,8,Low,HIGHER,300
1160,1161,Mistral-Large-3,Estimate-First,23,1,High,LOWER,450
1161,1162,Mistral-Large-3,Estimate-First,23,2,High,LOWER,450
1162,1163,Mistral-Large-3,Estimate-First,23,3,High,LOWER,450
1163,1164,Mistral-Large-3,Estimate-First,23,4,High,LOWER,450
1164,1165,Mistral-Large-3,Estimate-First,23,5,High,LOWER,450
1165,1166,Mistral-Large-3,Estimate-First,23,6,High,LOWER,450
1166,1167,Mistral-Large-3,Estimate-First,23,7,High,LOWER,450
1167,1168,Mistral-Large-3,Estimate-First,23,8,High,LOWER,450
1168,1169,Mistral-Large-3,Estimate-First,24,1,Low,HIGHER,45000
1169,1170,Mistral-Large-3,Estimate-First,24,2,Low,HIGHER,45000
1170,1171,Mistral-Large-3,Estimate-First,24,3,Low,HIGHER,45000
1171,1172,Mistral-Large-3,Estimate-First,24,4,Low,HIGHER,45000
1172,1173,Mistral-Large-3,Estimate-First,24,5,Low,HIGHER,45000
1173,1174,Mistral-Large-3,Estimate-First,24,6,Low,HIGHER,45000
1174,1175,Mistral-Large-3,Estimate-First,24,7,Low,HIGHER,45000
1175,1176,Mistral-Large-3,Estimate-First,24,8,Low,HIGHER,45000
1176,1177,Mistral-Large-3,Estimate-First,24,1,High,LOWER,45000
1177,1178,Mistral-Large-3,Estimate-First,24,2,High,LOWER,45000
1178,1179,Mistral-Large-3,Estimate-First,24,3,High,LOWER,45000
1179,1180,Mistral-Large-3,Estimate-First,24,4,High,LOWER,45000
1180,1181,Mistral-Large-3,Estimate-First,24,5,High,LOWER,45000
1181,1182,Mistral-Large-3,Estimate-First,24,6,High,LOWER,45000
1182,1183,Mistral-Large-3,Estimate-First,24,7,High,LOWER,45000
1183,1184,Mistral-Large-3,Estimate-First,24,8,High,LOWER,45000
1184,1185,Mistral-Large-3,Estimate-First,25,1,Low,HIGHER,1200
1185,1186,Mistral-Large-3,Estimate-First,25,2,Low,HIGHER,1200
1186,1187,Mistral-Large-3,Estimate-First,25,3,Low,HIGHER,1200
1187,1188,Mistral-Large-3,Estimate-First,25,4,Low,HIGHER,1200
1188,1189,Mistral-Large-3,Estimate-First,25,5,Low,HIGHER,1200
1189,1190,Mistral-Large-3,Estimate-First,25,6,Low,HIGHER,1200
1190,1191,Mistral-Large-3,Estimate-First,25,7,Low,HIGHER,1200
1191,1192,Mistral-Large-3,Estimate-First,25,8,Low,HIGHER,1200
1192,1193,Mistral-Large-3,Estimate-First,25,1,High,LOWER,1200
1193,1194,Mistral-Large-3,Estimate-First,25,2,High,LOWER,1200
1194,1195,Mistral-Large-3,Estimate-First,25,3,High,LOWER,1200
1195,1196,Mistral-Large-3,Estimate-First,25,4,High,LOWER,1200
1196,1197,Mistral-Large-3,Estimate-First,25,5,High,LOWER,1200
1197,1198,Mistral-Large-3,Estimate-First,25,6,High,LOWER,1200
1198,1199,Mistral-Large-3,Estimate-First,25,7,High,LOWER,1200
1199,1200,Mistral-Large-3,Estimate-First,25,8,High,LOWER,1200
